業種(飲食業）,業種（宿泊業）,施設名称,施設名称カナ,施設郵便番号,施設住所,施設住所(方書),認証日,施設住所市町村,緯度,経度
,〇,ホテル　フジ,ホテル　フジ,9960002,新庄市金沢2147-2,,2021/9/14,新庄市,38.7502986,140.3103344
,〇,ホテル　リモージュ,ホテル　リモージュ,9900031,山形市十日町1-1-35,,2021/6/10,山形市,38.24656286,140.3334915
,〇,ホテルアーバングレイスグラン,ホテルアーバングレイスグラン,9900039,山形市香澄町1-18-12,,2021/8/16,山形市,38.25084254,140.3295965
,〇,ホテルイン酒田,ホテルインサカタ,9980828,酒田市あきほ町650-4,,2021/7/9,酒田市,38.8911202,139.8500308
,〇,ホテルイン鶴岡,ホテルインツルオカ,9970857,鶴岡市美咲町33-27,,2021/6/4,鶴岡市,38.73507977,139.7969546
,〇,ホテルウィークリー的場,ホテルウィークリーマトバ,9930041,長井市九野本326-7,,2021/5/13,長井市,38.09085842,140.0345216
,〇,ホテル王将,ホテルオウショウ,9940025,天童市鎌田本町1-1-14,,2021/8/18,天童市,38.35959425,140.3813701
,〇,ホテルオークヒル,ホテルオークヒル,9902301,山形市蔵王温泉756,,2021/8/5,山形市,38.1717713,140.3965523
〇,〇,ホテルおとわ,ホテルオトワ,9920027,米沢市駅前2-1-40,,2021/10/11,米沢市,37.90953391,140.1267192
,〇,ホテルキャッスル,ホテルキャッスル,9900031,山形市十日町4-2-7,,2021/6/10,山形市,38.24584373,140.3345741
,〇,ホテルキャピタルイン山形,ホテルキャピタルインヤマガタ,9900038,山形市幸町12-36,,2021/10/22,山形市,38.243263,140.3272914
,〇,ホテル喜らく,ホテルキラク,9902301,山形市蔵王温泉字川前935-25,,2021/6/14,山形市,38.16336673,140.3952347
,〇,ホテルクラウンヒルズ山形,ホテルクラウンヒルズヤマガタ,9900039,山形市香澄町1-10-1,ブリーズベイ山形ビル3階,2021/9/24,山形市,38.24855061,140.3304463
,〇,ホテルグリーントーホク,ホテルグリーントーホク,9900031,山形市十日町1-8-9,,2021/6/8,山形市,38.24947712,140.3346862
,〇,ホテル紅葉館,ホテルコウヨウカン,9995205,鮭川村大字中渡1314-1,,2021/7/16,鮭川村,38.81512802,140.1523803
,〇,ホテルサンチェリー,ホテルサンチェリー,9910031,寒河江市本町1-2-23,,2021/9/2,寒河江市,38.3743317,140.2736318
,〇,ホテルサンリゾート庄内,ホテルサンリゾートショウナイ,9997464,鶴岡市由良3-17-21,,2021/5/18,鶴岡市,38.72520105,139.6940457
,〇,ホテル　シェーネスハイム金山,ホテルシェーネスハイム　カネヤマ,9995401,金山町大字有屋1400,,2021/7/1,金山町,38.9167601,140.3937182
,〇,ホテル自然観,ホテルシゼンカン,9901574,朝日町白倉745-1,,2021/8/19,朝日町,38.30498445,140.0584913
,〇,ホテルシンフォニーアネックス,ホテルシンフォニーアネックス,9910041,寒河江市寒河江久保11,,2021/9/10,寒河江市,38.36403206,140.256371
,〇,ホテルシンフォニー本館,ホテルシンフォニーホンカン,9910053,寒河江市元町1-3-13,,2021/7/20,寒河江市,38.3717413,140.2736486
,〇,HOTELSTAYIN山王プラザ,ホテルステイインサンノウプラザ,9970028,鶴岡市山王町6-8,,2021/7/27,鶴岡市,38.73176732,139.8332369
,〇,ホテルステイイン七日町,ホテルステイインナノカマチ,9900042,山形市七日町2-7-10,,2021/8/5,山形市,38.2535924,140.3397288
,〇,ホテルタウンサガエ,ホテルタウンサガエ,9910031,寒河江市本町3-4-8,,2021/8/5,寒河江市,38.3748739,140.2741018
,〇,ホテルつたや,ホテルツタヤ,9920031,米沢市大町3-1-20,,2021/9/1,米沢市,37.9087175,140.1151815
,〇,ホテルテトラリゾート鶴岡,ホテルテトラリゾートツルオカ,9971117,鶴岡市下川字東海林場358-3,,2021/8/5,鶴岡市,38.78471603,139.7597814
,〇,ホテルニュー最上屋,ホテルニューモガミヤ,9900039,山形市香澄町1-15-28,,2021/11/5,山形市,38.249645,140.3294871
,〇,ホテルビューくろだ,ホテルビュークロダ,9940024,天童市鎌田1-3-11,,2021/6/2,天童市,38.36109996,140.3831513
,〇,ホテル平成,ホテルヘイセイ,9920033,米沢市福田町1-1-8,,2021/6/11,米沢市,37.90038645,140.120743
,〇,ホテルベネックス米沢,ホテルベネックスヨネザワ,9920039,米沢市門東町3-2-16,,2021/6/23,米沢市,37.91060467,140.1113184
,〇,ホテル松金屋アネックス,ホテルマツカネヤアネックス,9902301,山形市蔵王温泉1267-16,,2021/6/8,山形市,38.16266241,140.3922091
,〇,ホテルメトロポリタン山形,ホテルメトロポリタンヤマガタ,9900039,山形市香澄町1-1-1,,2021/5/10,山形市,38.24830283,140.3276188
,〇,ホテルモントビュー米沢,ホテルモントビューヨネザワ,9920039,米沢市門東町3-3-1,,2021/11/12,米沢市,37.91216999,140.1101838
,〇,ホテルラルジャン蔵王,ホテルラルジャンザオウ,9902301,山形市蔵王温泉中森877-18,,2021/11/8,山形市,38.1653019,140.3987703
,〇,ホテルリッチ&ガーデン酒田,ホテルリッチアンドガーデンサカタ,9980834,酒田市若竹町1-1-1,,2021/6/10,酒田市,38.9079365,139.8354989
,〇,ホテルルーセントタカミヤ,ホテルルーセントタカミヤ,9902301,山形市蔵王温泉942,,2021/9/13,山形市,38.16498011,140.3945022
,〇,ホテルルートイン新庄駅前,ホテルルートインシンジョウエキマエ,9960002,新庄市金沢1109-6,,2021/10/18,新庄市,38.7632321,140.307
,〇,ホテルルートイン鶴岡インター,ホテルルートインツルオカインター,9970047,鶴岡市大塚町12-26,,2021/9/16,鶴岡市,38.7355971,139.8080728
,〇,ホテルルートイン山形南　-大学病院前-,ホテルルートインヤマガタミナミ　-ダイガクビョウインマエ-,9902331,山形市飯田西1-1-11,,2021/10/19,山形市,38.21666561,140.3231753
,〇,ほほえみの空湯舟　つるや,ホホエミノクウユフツルヤ,9940025,天童市鎌田本町2-5-14,,2021/6/4,天童市,38.35827319,140.3826025
,〇,ほほえみの宿滝の湯,ホホエミノヤドタキノユ,9940025,天童市鎌田本町1-1-30,,2021/7/8,天童市,38.35883772,140.3806921
,〇,保養所　むつみ荘,ホヨウジョ　ムツミソウ,9992211,南陽市赤湯233-1,,2021/7/7,南陽市,38.04569776,140.1671339
,〇,ほり旅館,ホリリョカン,9997464,鶴岡市由良2-3-33,,2021/9/17,鶴岡市,38.72086001,139.6894586
,〇,本館三春屋,ホンカンミハルヤ,9960301,大蔵村南山497,,2021/9/8,大蔵村,38.60747417,140.1666939
,〇,まいづるや,マイヅルヤ,9900734,西川町志津11,,2021/7/6,西川町,38.4912047,140.0000745
,〇,松井旅館,マツイリョカン,9960301,大蔵村南山491,,2021/10/14,大蔵村,38.60784002,140.166683
,〇,松葉館,マツバカン,9996211,最上町大字大堀1037,,2021/8/18,最上町,38.75416616,140.4107074
〇,〇,まむろ川温泉　梅里苑,マムロガワオンセン　バイリエン,9995311,真室川町平岡894-2,,2021/6/16,真室川町,38.86692649,140.2815628
,〇,水原旅館,ミズハラリョカン,9920027,米沢市駅前2-6-24,,2021/11/18,米沢市,37.91042602,140.1219393
,〇,みどりや旅館,ミドリヤリョカン,9996105,最上町大字冨澤847,,2021/7/30,最上町,38.71033302,140.5533362
,〇,港旅館,ミナトリョカン,9980281,酒田市飛島勝浦乙1-110,,2021/8/20,酒田市,39.18639646,139.5469304
,〇,深山荘　高見屋,ミヤマソウ　タカミヤ,9902301,山形市蔵王温泉54,,2021/9/16,山形市,38.16886382,140.3977668
,〇,民宿　咲,ミンシュク　サキ,9997126,鶴岡市鼠ケ関乙24,,2021/8/26,鶴岡市,38.55796516,139.5464526
,〇,民宿　丸武,ミンシュク　マルタケ,9997126,鶴岡市鼠ヶ関1-3,,2021/7/7,鶴岡市,38.55863992,139.5485308
,〇,民宿奥川入,ミンシュクオクカワイ,9991522,小国町大字小玉川576,,2021/8/27,小国町,37.95331464,139.6647966
,〇,民宿さいとう,ミンシュクサイトウ,9991452,小国町五味沢1085,,2021/8/6,小国町,38.15220987,139.7801135
,〇,民宿　さくお,ミンシュクサクオ,9900721,西川町大字大井沢1522-1,,2021/9/24,西川町,38.39626423,139.9943418
,〇,民宿　たなか　ふきのとう,ミンシュクタナカ　フキノトウ,9996403,戸沢村角川1316-2,,2021/9/3,戸沢村,38.6768754,140.1644442
,〇,民宿みのり荘,ミンシュクミノリソウ,9980281,酒田市飛島字勝浦乙152,,2021/10/19,酒田市,39.188121,139.5478552
,〇,民謡の宿　あづまや,ミンヨウノヤド　アヅマヤ,9993702,東根市温泉町2-2-2,,2021/9/17,東根市,38.45859821,140.3904095
,〇,村上屋旅館,ムラカミヤリョカン,9970034,鶴岡市本町1-2-17,,2021/6/21,鶴岡市,38.72925985,139.8319902
,〇,村山西口ホテル,ムラヤマニシグチホテル,9950038,村山市駅西3-20,,2021/8/3,村山市,38.47722182,140.385873
,〇,名月荘,メイゲツソウ,9993242,上山市葉山5-50,,2021/5/13,上山市,38.15074524,140.2603896
,〇,名湯舎　創,メイトウヤ　ソウ,9902301,山形市蔵王温泉48,,2021/8/5,山形市,38.1682479,140.3976893
,〇,最上高湯　善七乃湯,モガミタカユ　ゼンシチノユ,9902301,山形市蔵王温泉荒敷825,,2021/8/27,山形市,38.16800098,140.3997172
,〇,最上屋旅館,モガミヤリョカン,9994116,大石田町駅前通り8-7,,2021/7/15,大石田町,38.59475416,140.3750544
,〇,森の湯,モリノユ,9992211,南陽市赤湯548,,2021/6/17,南陽市,38.04864135,140.168351
,〇,安野旅館,ヤスノリョカン,9970345,鶴岡市中田字追分28,,2021/7/5,鶴岡市,38.67038728,139.8451641
,〇,yamagata glam,ヤマガタ　グラム,9950209,村山市碁点999-19,,2021/8/30,村山市,38.48583753,140.3447631
,〇,山形駅西口ワシントンホテル,ヤマガタエキニシグチワシントンホテル,9908580,山形市城南町1-1-1,,2021/5/27,山形市,38.24988236,140.3273796
,〇,山形グランドホテル,ヤマガタグランドホテル,9900043,山形市本町1-7-42,,2021/7/19,山形市,38.25067264,140.3372924
,〇,山形県市町村職員共済組合　湯野浜温泉保養所　うしお荘,ヤマガタケンシチョウソンショクインキョウサイクミアイ　ユノハマオンセンホヨウジョ　ウシオソウ,9971201,鶴岡市湯野浜1-11-23,,2021/8/5,鶴岡市,38.78251943,139.7526636
,〇,山形県身体障がい者保養所東紅苑,ヤマガタケンシンタイショウガイシャホヨウジョトウコウエン,9993702,東根市温泉町2-16-1,,2021/5/20,東根市,38.4620475,140.3891659
,〇,山形国際ホテル,ヤマガタコクサイホテル,9900039,山形市香澄町3-4-5,,2021/6/21,山形市,38.245823,140.3314426
,〇,山形七日町ワシントンホテル,ヤマガタナノカマチワシントンホテル,9900042,山形市七日町1-4-31,,2021/5/12,山形市,38.25364269,140.338966
,〇,山城屋旅館,ヤマシロヤリョカン,9900039,山形市香澄町1-18-20,,2021/8/11,山形市,38.25073929,140.3291951
,〇,有限会社　ゑびす屋,ユウゲンカイシャ　エビスヤ,9960301,大蔵村大字南山526,,2021/6/22,大蔵村,38.60674822,140.1654868
,〇,優心の宿　観月,ユウシンノヤド　カンゲツ,9960301,大蔵村大字南山516,,2021/8/30,大蔵村,38.60739496,140.1654398
,〇,游水亭いさごや,ユウスイテイイサゴヤ,9971201,鶴岡市湯野浜1-8-7,,2021/6/17,鶴岡市,38.77925379,139.7505053
,〇,悠湯の郷　ゆさ,ユウユノサト　ユサ,9902311,山形市大字黒沢319-2,,2021/5/14,山形市,38.1906055,140.3031819
,〇,悠湯の宿　湯澤屋,ユウユノヤド　ユザワヤ,9996105,最上町大字富澤854-1,,2021/8/10,最上町,38.7106253,140.5528879
,〇,愉海亭みやじま,ユカイテイミヤジマ,9971201,鶴岡市湯野浜1-6-4,,2021/5/11,鶴岡市,38.77785793,139.7491555
,〇,雪城（ゆきしろ）,ユキシロ,9900734,西川町大字志津5,,2021/7/12,西川町,38.49090981,140.0001726
,〇,湯田川温泉　ますや旅館,ユタガワオンセン　マスヤリョカン,9970752,鶴岡市湯田川乙63,,2021/6/1,鶴岡市,38.69368447,139.7695012
,〇,湯滝の宿　西屋,ユタキノヤド　ニシヤ,9921472,米沢市大字関1527,,2021/8/23,米沢市,37.77957558,140.1190665
,〇,湯どの庵,ユドノアン,9970752,鶴岡市湯田川乙38,,2021/11/11,鶴岡市,38.69307444,139.7692188
,〇,湯殿山参籠所,ユドノサンサンロウジョ,9970532,鶴岡市田麦俣字六十里山7,,2021/7/12,鶴岡市,38.54045579,139.976012
,〇,湯沼温泉,ユヌマオンセン,9920342,高畠町大字竹森5122,,2021/6/10,高畠町,38.0380038,140.2004703
,〇,湯の香　松の湯,ユノカ　マツノユ,9940025,天童市鎌田本町2-2-54,,2021/6/2,天童市,38.35884548,140.3833851
,〇,湯の澤温泉　地蔵の湯,ユノサワオンセン　ジゾウノユ,9997652,鶴岡市添川字湯ノ沢5-甲,,2021/6/30,鶴岡市,38.74743735,139.9719862
,〇,湯の沢温泉　時の宿すみれ,ユノサワオンセン　トキノヤドスミレ,9921205,米沢市関根12703-4,,2021/9/27,米沢市,37.85820154,140.1575172
,〇,湯の瀬旅館,ユノセリョカン,9997202,鶴岡市戸沢字神子谷103-2,,2021/9/30,鶴岡市,38.637827,139.704306
,〇,湯野浜ホテル,ユノハマホテル,9971201,鶴岡市湯野浜1-3-36,,2021/7/12,鶴岡市,38.77869986,139.7505682
,〇,ゆめみの宿観松館,ユメミノヤドカンショウカン,9996211,最上町大堀987,,2021/6/11,最上町,38.75411947,140.4135521
,〇,湯杜　匠味庵　山川,ユモリ　ショウミアン　ヤマカワ,9920076,米沢市小野川町2436,,2021/9/22,米沢市,37.8805266,140.0546411
,〇,湯守の宿　三之亟,ユモリノヤド　サンノジョウ,9996105,最上町富沢884,,2021/8/26,最上町,38.71136336,140.5507993
,〇,湯宿　元河原湯,ユヤド　モトカワラユ,9960301,大蔵村南山454-1,,2021/5/18,大蔵村,38.60926228,140.1674355
,〇,湯宿升形屋,ユヤドマスガタヤ,9992221,南陽市椚塚1291-1,,2021/8/2,南陽市,38.04562438,140.1659842
,〇,由良温泉　八乙女,ユラオンセン　ヤオトメ,9997464,鶴岡市由良3-16-31,,2021/5/12,鶴岡市,38.724612,139.6921208
,〇,吉田屋旅館,ヨシダヤリョカン,9902301,山形市蔵王温泉13,,2021/6/28,山形市,38.16840107,140.3969804
,〇,理太夫旅館,リダユウリョカン,9970752,鶴岡市湯田川乙51,,2021/5/26,鶴岡市,38.69346321,139.7694367
,〇,りふれ,リフレ,9991452,小国町大字五味沢513,,2021/8/6,小国町,38.16027995,139.7883955
〇,〇,料理・宿　坂本屋,リョウリ・ヤド　サカモトヤ,9997463,鶴岡市三瀬己91,,2021/7/15,鶴岡市,38.7032041,139.6668638
,〇,旅館　小川屋,リョカン　オガワヤ,9996211,最上町大字大堀990,,2021/7/8,最上町,38.75419322,140.4124762
,〇,旅館　静山荘,リョカン　セイザンソウ,9993242,上山市葉山5-63,,2021/9/14,上山市,38.14876142,140.2626613
,〇,旅館　大文字屋,リョカン　ダイモンジヤ,9992211,南陽市赤湯1003,,2021/12/7,南陽市,38.05056542,140.1683717
,〇,旅館　永澤平八,リョカン　ナガサワヘイハチ,9994333,尾花沢市大字銀山新畑445,,2021/9/7,尾花沢市,38.56957018,140.531288
,〇,旅館　藤屋,リョカン　フジヤ,9994333,尾花沢市大字銀山新畑443,,2021/6/14,尾花沢市,38.56960137,140.5312013
,〇,旅館　最上荘,リョカン　モガミソウ,9996105,最上町大字富沢819,,2021/8/10,最上町,38.70927471,140.5548297
,〇,旅館　最上荘,リョカン　モガミソウ,9930001,長井市ままの上4-10,,2021/12/2,長井市,38.10774481,140.039852
,〇,旅館　湯の宿　伊藤屋,リョカン　ユノヤド　イトウヤ,9902301,山形市蔵王温泉21,,2021/5/31,山形市,38.16800801,140.3956284
,〇,旅館エビスヤ,リョカンエビスヤ,9920351,高畠町大字高畠812-1,,2021/6/3,高畠町,38.0004076,140.1957989
,〇,旅館おばこ,リョカンオバコ,9980281,酒田市飛島字勝浦乙132-19,,2021/10/13,酒田市,39.18729704,139.5474496
,〇,旅館さくら湯,リョカンサクラユ,9993702,東根市温泉町1-9-3,,2021/7/13,東根市,38.45775742,140.3891813
,〇,旅館　仙台屋,リョカンセンダイヤ,9900734,西川町志津22,,2021/7/12,西川町,38.49199392,139.9994353
,〇,旅館仁三郎,リョカンニサブロウ,9997463,鶴岡市三瀬己301-308,,2021/9/22,鶴岡市,38.6869208,139.6778115
,〇,旅館三恵,リョカンミツエ,9993242,上山市葉山4-21,,2021/8/31,上山市,38.14789601,140.2625887
,〇,旅館大和屋,リョカンヤマトヤ,9992211,南陽市赤湯972,,2021/8/6,南陽市,38.05026676,140.1672692
,〇,旅館勇蔵,リョカンユウゾウ,9960301,大蔵村南山480,,2021/11/8,大蔵村,38.6079751,140.1671412
,〇,ル・ベール蔵王,ル・ベールザオウ,9902301,山形市蔵王温泉878-5,,2021/7/21,山形市,38.1660953,140.3988428
〇,〇,レストイン花笠,レストインハナガサ,9900733,西川町大字月山沢110,,2021/6/18,西川町,38.45479676,140.0072254
〇,〇,ログハウス三百坊,ログハウスサンビャクボウ,9902405,山形市大字土坂376-15,,2021/11/19,山形市,38.1961674,140.3752223
〇,〇,ロッジ・スコーレ/ロッジ・スコーレカフェ,ロッジ・スコーレ/ロッジ・スコーレカフェ,9902301,山形市蔵王温泉746,,2021/11/1,山形市,38.17015609,140.3952384
,〇,ロッヂ　スガノ,ロッヂ　スガノ,9902301,山形市蔵王温泉878-25,,2021/10/15,山形市,38.1664217,140.3981836
,〇,若松屋　村井六助,ワカマツヤ　ムライロクスケ,9960301,大蔵村大字南山496,,2021/7/19,大蔵村,38.607663,140.1664818
〇,〇,わくわくファーム前森高原,ワクワクファームマエモリコウゲン,9996101,最上町大字向町2135,,2021/8/10,最上町,38.79851454,140.5550626
,〇,わらべ唄の宿　湯の原,ワラベウタノヤド　ユノハラ,9996105,最上町大字富沢819-4,,2021/6/9,最上町,38.70934323,140.5557993
